NewCreditCustomer,Age,Gender,Country,Amount,Interest,LoanDuration,MonthlyPayment,MonthlyPaymentDay,Education,HomeOwnershipType,IncomeTotal,LiabilitiesTotal,ProbabilityOfDefault,PrincipalBalance
TRUE,51,0,NL,3640,11.08,60,81,26,-1,3,2500,51.08,0.0237637694399212,3640
FALSE,25,0,EE,637,25.54,84,17,9,3,3,1600,99,0.0475397363350975,637
TRUE,34,1,NL,2080,10.6,48,55,1,-1,1,3370,54.59,0.0136627212267988,2080
TRUE,42,1,FI,518,15.19,60,12,2,5,1,2300,127.75,0.0392012484371662,518
FALSE,44,1,EE,1594,25.54,84,44,4,5,1,2600,903.67,0.011263820640203,1594
TRUE,46,0,EE,1382,21.83,12,133,15,4,1,2200,650.14,0.0298424552974353,1382
FALSE,29,0,EE,744,33.13,84,23,15,4,2,2000,1066.54,0.0897124672882493,744
TRUE,63,1,FI,4249,19.34,60,110,15,3,3,2580,205.24,0.052008431404829,4249
TRUE,50,0,FI,932,19.34,60,24,18,4,1,2350,820,0.147720605134964,932
FALSE,29,1,NL,208,11.07,60,5,25,-1,1,2131,248.1,0.0011577075198946,208
FALSE,31,0,FI,518,19.34,60,13,13,5,1,2750,567.12,0.0648213028907775,518
FALSE,44,0,NL,3120,11.07,60,70,1,-1,1,3100,253.72,5.833372751863e-4,3120
FALSE,66,0,FI,310,19.33,54,9,4,5,3,1400,86.75,0.0536596626043319,310
TRUE,38,1,FI,414,19.28,12,38,18,1,3,2100,469.62,0.03657928109169,414
FALSE,41,0,EE,531,25.54,60,17,10,3,8,3200,424.71,0.0428066433737156,531
TRUE,27,1,EE,318,21.9,60,9,13,4,2,1150,533.81,0.0895177897434199,318
TRUE,53,0,FI,4249,19.34,60,110,2,5,5,2100,464.5,0.0707152485847473,4249
FALSE,42,1,FI,1865,19.34,60,48,18,3,1,2300,543.64,0.1310348361730575,1865
FALSE,68,0,FI,621,19.33,30,26,10,1,3,1250,199.76,0.0579256489872932,621
TRUE,29,2,NL,1040,11.07,60,23,17,-1,2,3750,98.89,0.0083362171203413,1040
FALSE,49,1,FI,3524,19.33,60,91,1,3,10,2800,392.7,0.0673249363899231,3524
TRUE,60,0,NL,4264,11.07,60,95,23,-1,1,2880,795.53,0.0031579132960033,4264
FALSE,34,1,FI,1140,19.34,60,29,8,3,3,1950,809.46,0.1103310361504554,1140
FALSE,27,0,FI,207,19.34,60,5,3,3,3,2000,289.3,0.057687621563673,207
FALSE,28,0,NL,208,11.07,60,5,25,-1,3,4301.1,216.77,0.0011902992258743,208
TRUE,37,0,FI,518,19.34,60,13,13,3,3,2600,150,0.0338767133653163,518
TRUE,39,0,EE,212,25.54,54,7,4,5,1,1330,183.98,0.0278181720116286,212
FALSE,36,1,FI,1036,19.34,60,27,19,5,10,5500,941.96,0.0652784183621406,1036
FALSE,52,0,FI,2073,19.34,60,54,18,3,3,2550,932.95,0.0414845757186412,2073
FALSE,31,1,EE,531,21.9,84,14,8,3,10,2100,199.53,0.0270039808838883,531
TRUE,51,0,NL,1560,11.08,60,35,26,-1,1,5000,127.74,0.0032137274717946,1560
FALSE,53,1,EE,531,21.9,60,16,18,1,1,1200,435.71,0.0224764043257252,531
TRUE,40,0,FI,103,19.26,12,9,12,3,1,2300,328.28,0.0424919836223125,103
TRUE,32,0,FI,414,19.34,60,11,26,5,1,3100,784.08,0.0962267816066742,414
TRUE,29,1,FI,829,19.34,60,21,19,5,10,3500,456.23,0.048786774277687,829
FALSE,34,0,FI,414,19.34,60,11,16,4,1,2670,238.22,0.1380994021892547,414
TRUE,26,1,NL,3016,11.07,60,67,25,-1,3,3099,371.01,0.0433735323472446,3016
TRUE,22,1,EE,744,28.03,84,21,11,1,3,900,263.07,0.0704500754077365,744
FALSE,69,0,FI,5750,15.16,12,519,25,3,3,1581.82,49,0.0267847962677478,5750
TRUE,35,1,FI,4249,19.34,60,110,3,3,3,2639,0,0.084358349442482,4249
TRUE,30,0,FI,4249,17.35,60,106,12,1,3,60000,0,0.1195537745952606,4203.58
TRUE,35,1,EE,3934,36.91,60,145,11,1,1,2500,0,0.1528215931990976,293.36
TRUE,27,0,FI,1969,17.35,60,49,18,5,3,2500,167,0.1787301152944564,1947.95
TRUE,32,0,FI,310,19.31,12,29,3,3,3,2500,80,0.1525381058454513,310
TRUE,45,1,FI,3109,17.35,60,77,17,5,3,3000,800,0.0959920510649681,3075.77
TRUE,37,0,FI,4249,19.32,60,110,22,4,3,2500,80,0.1084928810596466,4249
TRUE,19,0,FI,207,19.32,60,5,18,3,3,2062,47.68,0.1439416110515594,204.89
TRUE,23,0,NL,1872,10.59,48,49,22,-1,1,2500,69.66,0.0413439906230446,1840.21
TRUE,31,0,FI,4249,17.35,60,106,13,5,5,2235.65,0,0.0878486335277557,4203.58
TRUE,22,0,FI,3005,19.29,30,126,22,1,3,2100,140,0.1039590910077095,2925.74
TRUE,39,0,EE,1275,14.47,84,28,13,4,3,2640,821.37,0.0610153150394603,1271.37
TRUE,47,2,NL,4160,10.6,48,109,1,-1,2,5300,450,0.009735057654926,4160
TRUE,61,0,NL,11960,10.6,48,314,1,-1,2,3500,0,0.0025833272704827,11960
TRUE,34,0,FI,932,19.34,60,24,3,3,3,1500,0,0.1602369397878646,932
TRUE,36,0,FI,4249,19.32,60,110,22,5,3,4500,322.22,0.1029185652732849,4205.78
TRUE,38,0,FI,1969,17.37,60,49,1,3,8,3600,2705,0.1342305094003677,1969
TRUE,28,1,FI,829,19.32,60,21,18,5,3,2300,219.2,0.1121794730424881,820.57
TRUE,36,0,EE,3615,21.9,60,108,13,1,1,1100,197.56,0.1442916324281815,3615
TRUE,32,0,EE,2126,16.04,84,48,13,3,8,1300,375,0.1071834507793405,2111.54
TRUE,68,1,FI,4249,13.03,24,202,6,1,3,1450,33,0.0409174188971519,4249
TRUE,45,1,FI,932,19.34,60,24,3,3,3,2200,0,0.1662114411592483,932
TRUE,55,0,NL,4992,11.06,60,111,23,-1,2,7137,239,0.0563105276459667,4992
TRUE,33,0,FI,932,19.32,60,24,13,3,3,3000,0,0.1468832641839981,922.52
TRUE,38,0,FI,4249,19.33,60,110,26,3,3,2800,316,0.105431281030178,4249
TRUE,45,1,FI,207,15.15,12,19,3,4,10,3000,150,0.0337437354028224,207
TRUE,68,0,FI,3213,19.32,30,135,6,1,3,1200,0,0.0716800242662429,3213
TRUE,26,1,FI,932,19.32,60,24,12,5,3,2000,114,0.2328261286020279,922.52
TRUE,24,0,FI,932,19.32,60,24,10,3,2,1000,0,0.1593702435493469,922.52
TRUE,51,0,FI,4249,19.34,60,110,3,3,1,4600,111,0.0598184056580066,4249
TRUE,58,1,FI,2694,19.34,60,70,18,5,1,3000,1518.15,0.085342176258564,0
TRUE,58,0,FI,4650,13.05,42,138,20,3,1,1600,125,0.0354410856962204,4650
TRUE,26,0,FI,4249,19.34,60,110,3,1,3,2340,0,0.0618900060653686,4249
TRUE,57,1,FI,1969,17.37,60,49,18,5,1,2200,0,0.1196504533290863,1969
TRUE,41,0,FI,932,19.34,60,24,5,5,3,2800,716,0.1508816331624984,932
TRUE,37,1,EE,318,29.25,60,11,13,3,1,1400,200,0.1234951399252162,315.37
TRUE,39,0,EE,2126,13.77,84,46,13,5,3,1900,821.29,0.0305281799022794,2110.35
TRUE,19,0,FI,932,19.34,60,24,18,4,2,2000,0,0.1898911595344543,932
TRUE,58,0,FI,621,19.34,60,16,10,3,3,1333,0,0.0822198092937469,621
TRUE,33,0,FI,4249,17.35,60,106,18,1,3,4300,540,0.0711228772997856,4180.06
TRUE,24,0,FI,932,17.35,60,23,25,3,3,850,0,0.2463319003582,932
TRUE,37,1,FI,1969,19.33,60,51,1,5,3,1300,0,0.1111116558313369,1969
TRUE,27,0,FI,3627,17.3,18,230,1,5,3,2500,0,0.0886812135577201,3627
TRUE,33,0,FI,4146,13.04,60,94,1,5,3,2000,600,0.0536585338413715,4146
TRUE,30,0,FI,4249,19.34,60,110,5,3,3,3100,630,0.1053588539361953,4249
TRUE,19,1,FI,932,19.34,60,24,18,3,2,1800,0,0.1058266833424568,932
TRUE,36,0,FI,2591,15.18,60,62,18,3,1,2500,450,0.0130517976358532,2561.74
TRUE,36,1,FI,4249,17.37,42,135,2,3,3,1900,144,0.0543050207197666,4249
TRUE,24,1,FI,932,19.28,12,86,2,3,3,1500,0,0.1900719851255417,932
TRUE,38,1,EE,5316,13.78,84,114,11,4,1,1600,268,0.0250216111247689,5316
TRUE,28,0,FI,4249,19.34,60,110,4,3,3,5000,1200,0.1265023797750473,4249
TRUE,26,0,FI,829,17.23,12,76,18,3,3,2131,290,0.0706191807985305,765.13
TRUE,21,1,FI,1969,19.34,60,51,18,5,1,2000,50,0.1471124589443206,1969
TRUE,49,1,FI,4249,17.35,60,106,18,5,3,3000,811,0.1078075021505355,3206.19
TRUE,64,0,FI,2073,15.16,36,72,18,3,3,2800,535,0.0324735343456268,2027.04
TRUE,50,0,FI,2176,19.33,60,56,6,3,3,1600,242.22,0.0979669690132141,2176
TRUE,59,1,FI,3938,19.34,60,102,4,5,3,1300,0,0.1399253457784652,3938
TRUE,51,1,EE,956,13.78,84,21,2,5,1,2599,0,0.0510980397153264,956
TRUE,37,1,FI,932,19.26,12,86,1,3,3,2337,0,0.2309020310640335,932
TRUE,32,0,NL,6968,11.07,60,156,1,-1,2,3080,0,0.0136627212267988,6968
TRUE,57,0,FI,1969,17.37,60,49,3,3,1,2700,420,0.1197564527392387,1969
TRUE,42,0,FI,4146,19.34,60,107,5,5,3,2800,79,0.1193339303135872,4146
TRUE,19,0,FI,932,19.32,60,24,18,3,3,1600,0,0.1964499950408935,922.52
TRUE,22,0,NL,1248,10.59,48,33,26,-1,1,2032.72,0,0.1043809334938713,1248
TRUE,53,1,EE,318,24.48,18,22,8,3,3,1400,50,0.1813116954928516,0
TRUE,40,0,FI,4249,17.36,60,106,23,4,1,2400,880,0.1114002242684364,4249
TRUE,36,0,FI,6150,15.18,42,189,1,5,3,2000,430.55,0.0443066358566284,6150
TRUE,47,1,FI,518,19.34,60,13,3,3,3,1940,159.54,0.1199110299348831,518
TRUE,22,1,FI,207,19.32,60,5,12,3,3,2200,108.08,0.0948489904403686,204.89
TRUE,60,0,FI,3109,15.19,60,74,4,3,3,1470,87.3,0.0455246567726135,3109
TRUE,42,0,FI,725,19.34,60,19,1,3,3,2200,48.45,0.069514013826847,725
TRUE,40,1,FI,4249,19.32,60,110,18,3,3,2740,126,0.0761335268616676,4205.78
TRUE,54,1,FI,4249,19.32,60,110,18,1,3,2800,121.58,0.0454936921596527,4205.78
TRUE,35,1,NL,5928,11.07,60,132,26,-1,1,2833,0,0.0288124029718078,5928
TRUE,37,0,FI,1554,19.33,24,78,3,3,3,2900,0,0.0652207732200622,1554
TRUE,25,0,FI,207,15.09,12,19,17,3,1,2500,175,0.0774159654974937,0
TRUE,43,0,FI,4249,15.18,60,101,12,5,3,2400,297,0.0421245880424976,4201.02
TRUE,40,0,FI,1554,19.34,60,40,3,5,1,2700,1783,0.1310104131698608,1554
TRUE,35,1,FI,829,19.34,60,21,4,3,3,1400,0,0.1787782907485962,829
TRUE,33,0,FI,4249,19.32,60,110,13,4,10,4000,189,0.0821579247713089,4205.78
TRUE,30,0,EE,318,14.7,84,7,1,5,3,2030,144.31,0.1023750106995859,318
TRUE,39,0,FI,1969,19.34,60,51,7,1,3,2.5,0,0.1107840165495872,1969
TRUE,20,0,EE,1063,29.88,60,36,13,5,3,800,79,0.2086376123866637,1054.33
TRUE,25,0,EE,8399,13.78,84,181,12,1,8,1500,487,0.0254770681937631,8399
TRUE,48,1,FI,4249,19.32,60,110,18,3,10,1900,129,0.0906402915716171,4205.78
TRUE,28,1,FI,4249,15.17,60,101,18,3,1,2600,580,0.0217187348753213,4201.02
TRUE,30,0,FI,4249,15.19,60,101,3,5,3,4000,113.54,0.0572196915745735,4234.92
TRUE,60,0,FI,4249,19.34,36,155,19,5,3,1250,0,0.0670812875032424,4249
TRUE,42,1,FI,4249,13.04,60,97,1,5,8,2000,1087.52,0.0809664726257324,4249
TRUE,30,0,FI,4249,19.32,60,110,12,3,1,3054,1464,0.0423009991645813,4205.78
TRUE,22,1,EE,106,23.09,60,3,8,4,3,1200,25.02,0.1144499520248459,0
TRUE,41,1,FI,4249,15.18,60,101,18,1,3,2200,100,0.0417907759547233,4201.02
TRUE,51,0,NL,2080,10.59,48,55,26,-1,1,2750,0,0.0042970365417193,2080
TRUE,38,0,EE,956,36.91,60,35,23,3,2,763,150,0.1912046860012644,956
TRUE,41,0,NL,1352,11.07,60,30,1,-1,3,2450,65.47,0.009197657621605,1352
TRUE,48,1,NL,2600,10.6,48,68,1,-1,2,2400,250,0.0031579132960033,2600
TRUE,20,1,EE,3934,13.77,84,85,11,1,3,700,0,0.0554706129299544,3905.04
TRUE,22,0,NL,416,11.07,60,9,1,-1,1,3000,37.35,0.1043809334938713,416
TRUE,21,0,FI,207,19.26,12,19,1,1,2,1960,311.68,0.1426030546426773,207
TRUE,36,0,FI,4249,19.34,60,110,3,3,3,3300,880.96,0.0533442571759223,4249
TRUE,18,1,FI,207,19.29,12,19,3,3,2,2700,38.03,0.0459461063146591,207
TRUE,39,0,FI,4249,15.18,60,101,13,5,3,1800,180,0.0418820492923259,4201.02
TRUE,44,0,FI,4249,19.34,60,110,18,4,3,2700,585,0.0893969610333442,4249
TRUE,46,0,FI,932,19.32,60,24,23,4,3,2500,250,0.1753929704427719,932
TRUE,46,0,NL,4160,10.6,48,109,1,-1,3,2750,300,0.009735057654926,4160
TRUE,24,1,FI,1969,19.34,60,51,3,3,3,1800,368,0.1787256300449371,0
TRUE,39,0,FI,4249,19.34,60,110,5,3,1,3000,510,0.0768032893538475,4249
TRUE,28,0,NL,1248,10.6,48,33,3,-1,1,2453,0,0.0375978210268338,498
TRUE,24,1,FI,4249,17.37,60,106,2,3,1,2500,550,0.0428416840732097,4249
TRUE,38,0,NL,4992,11.06,60,111,8,-1,1,5400,0,0.0560527189193077,4919.57
TRUE,26,1,FI,725,17.35,24,36,5,3,10,1100,0,0.2339714616537094,725
TRUE,21,0,NL,1976,10.59,48,52,12,-1,1,2750,0,0.1043809334938713,1942.44
TRUE,32,1,FI,207,13.03,12,18,4,3,3,1650,0,0.0819876939058303,207
TRUE,25,1,FI,518,19.23,18,33,18,3,3,2500,124.8,0.0976199433207512,518
TRUE,30,0,FI,1969,19.34,60,51,4,5,3,4500,46,0.1176948621869087,1969
TRUE,32,1,FI,2073,19.34,36,76,4,3,3,1400,0,0.1160810738801956,2073
TRUE,37,1,FI,932,19.32,60,24,18,5,3,2300,330,0.1526343077421188,922.52
TRUE,32,1,FI,4249,19.32,60,110,18,3,3,3600,0,0.0835768058896064,4205.78
TRUE,31,0,FI,932,19.34,60,24,1,5,3,1500,0,0.1737800985574722,932
TRUE,31,1,FI,2591,15.18,60,62,18,3,1,2000,130,0.024557176977396,2561.74
TRUE,25,1,FI,1969,19.34,60,51,5,3,1,2400,700,0.1321254074573516,1969
TRUE,22,1,FI,932,19.32,60,24,18,3,3,3000,230,0.1497274041175842,922.52
FALSE,40,1,EE,7123,26.76,84,199,13,5,1,3099,331.69,0.0707264326634392,7089.68
TRUE,31,1,FI,2073,19.34,60,54,3,3,3,2400,59,0.050808385014534,2073
TRUE,22,0,FI,2073,19.29,30,87,10,3,3,2200,93.22,0.1284060776233673,2018.32
TRUE,26,2,NL,1352,10.6,48,35,1,-1,1,2821.22,137.2,0.0413439906230446,1352
TRUE,25,1,NL,104,10.85,60,2,4,-1,1,2197,46.91,0.1095989850342703,104
TRUE,27,0,FI,932,17.35,60,23,18,4,2,1500,0,0.2460165619850158,922.04
FALSE,38,0,FI,103,19.34,54,3,27,3,3,3500,86.35,0.1554338186979293,103
TRUE,46,1,FI,932,19.32,60,24,18,5,1,3500,700,0.1819739639759063,922.52
TRUE,38,0,FI,3109,19.29,30,131,18,1,3,3000,200,0.0885005071759224,3026.99
TRUE,68,0,FI,518,19.33,24,26,4,1,3,1200,140.51,0.0491454601287841,518
TRUE,29,0,FI,725,17.22,12,66,26,5,3,2500,40,0.048160471022129,725
TRUE,37,0,FI,4249,19.34,54,117,3,5,3,3300,401.32,0.0784985870122909,4232.05
TRUE,42,1,FI,1969,19.32,60,51,13,1,10,1900,0,0.111459881067276,1948.97
TRUE,52,0,FI,4249,15.17,60,101,12,3,1,3750,2599,0.0215838626027107,4201.02
TRUE,47,0,FI,4249,17.35,60,106,15,3,10,3700,1600,0.06268822401762,4203.58
TRUE,29,0,FI,1969,19.32,48,59,12,3,3,2500,250,0.1341097950935363,1941.16
FALSE,33,0,EE,2126,26.76,84,60,13,5,3,1600,133.71,0.0927214645095778,2116.05
TRUE,44,1,FI,2591,17.37,60,64,3,5,1,3700,1070,0.0379062667489051,2591
TRUE,35,0,FI,1036,19.34,60,27,3,5,3,2268,159.77,0.0779962763190269,1036
TRUE,23,0,NL,2392,10.59,48,63,26,-1,1,2385,68.2,0.0413439906230446,2392
TRUE,49,1,FI,1036,19.32,60,27,18,3,3,2500,288.13,0.0755870565772056,1025.46
TRUE,35,0,EE,7974,21.9,60,238,4,1,2,1300,0,0.1016602101508022,7974
TRUE,49,0,FI,2073,19.34,60,54,5,3,3,2800,327,0.0946903750300407,2073
TRUE,58,1,NL,4680,11.07,60,104,26,-1,2,3800,362.59,0.0031579132960033,4680
FALSE,63,0,FI,4249,17.37,60,106,5,5,1,1900,113.92,0.0760264098644256,4232.91
FALSE,67,1,FI,4249,19.33,42,139,6,3,3,1612,483.23,0.0633828043937683,4249
TRUE,44,1,FI,4249,19.34,60,110,4,4,3,1470,615,0.1282686740159988,4249
TRUE,54,0,FI,4249,19.32,60,110,11,3,1,3000,400,0.0547304153442382,4205.78
TRUE,27,2,NL,2080,10.6,48,55,3,-1,1,2450,0,0.0288124029718078,2080
TRUE,31,1,FI,4249,15.18,60,101,18,3,1,2256,545.09,0.0139646772295236,3905.29
FALSE,39,1,FI,1347,15.17,60,32,8,3,3,3800,923.83,0.0758856311440467,1331.79
FALSE,63,0,FI,4249,15.19,60,101,4,1,1,1561,430,0.1130079105496406,4249
TRUE,43,1,FI,4146,19.34,60,107,3,3,10,2300,103.13,0.0863674134016037,4146
TRUE,57,1,FI,2073,19.34,60,54,3,3,3,2200,189,0.0809553563594818,2073
FALSE,41,0,FI,8150,19.32,60,210,16,5,1,3300,214.99,0.0250504612922668,8067.09
FALSE,49,0,FI,518,19.34,60,13,1,3,1,3200,1422.97,0.0398396588861942,518
TRUE,35,0,FI,4249,19.18,12,391,18,5,3,1600,0,0.0479844771325588,3924.35
TRUE,34,2,NL,2496,11.06,60,56,26,-1,3,2318,177.72,0.0288124029718078,2496
TRUE,58,1,NL,9984,11.07,60,223,1,-1,3,2500,0,0.0042970365417193,9984
TRUE,26,2,NL,2600,10.59,48,68,25,-1,1,3950,0,0.0535600620980937,2600
FALSE,28,0,EE,318,21.88,54,10,18,1,3,1400,164.55,0.1030941048074628,314.32
FALSE,52,1,FI,310,19.34,60,8,1,5,10,3900,1134.95,0.0471160747110843,310
TRUE,37,0,FI,1969,19.32,60,51,18,4,10,2700,500,0.1293675303459167,1948.97
FALSE,24,0,FI,4249,19.32,60,110,19,3,10,1900,722.22,0.0766012966632843,3951.77
TRUE,42,0,FI,3109,15.17,60,74,10,4,3,2800,410,0.0199481230229139,0
FALSE,27,0,FI,932,19.34,60,24,3,5,3,3200,604.06,0.0459776371717453,932
FALSE,53,1,FI,932,19.32,60,24,13,3,3,2000,80.2,0.0434125252068042,922.52
FALSE,49,1,FI,1554,15.18,60,37,17,3,1,3000,1052.24,0.0722069144248962,1536.45
TRUE,31,0,FI,4042,19.34,60,104,1,5,3,2000,26.8,0.0953027456998825,4042
TRUE,37,1,NL,2912,11.07,60,65,1,-1,1,2050,0,0.074634322895794,2912
FALSE,43,1,FI,4249,19.34,60,110,2,5,1,4500,1829.27,0.0383474789559841,4249
TRUE,29,0,FI,1036,19.34,60,27,1,3,3,2500,122.17,0.0493757389485836,1036
TRUE,33,0,FI,518,19.34,60,13,5,4,3,1800,170,0.118058368563652,0
TRUE,23,0,FI,1969,19.24,18,126,18,5,2,2065,279.59,0.1669712513685226,1873.44
FALSE,29,0,FI,725,19.31,36,26,18,5,3,2400,355.78,0.0646844953298568,709.85
FALSE,41,0,FI,518,19.32,60,13,13,3,8,2600,518.83,0.0120890084654092,512.73
FALSE,27,0,FI,829,19.31,12,76,3,1,3,2500,164.79,0.0226095709949731,811.32
TRUE,32,1,NL,208,11.07,60,5,1,-1,1,2467.3,0,0.0136627212267988,208
TRUE,65,1,FI,4249,15.18,60,101,17,3,1,1600,250,0.0327505059540271,4201.02
FALSE,43,0,FI,2073,19.32,60,54,16,5,3,3440,1125.58,0.1483370959758758,2051.91
FALSE,32,0,NL,520,11.07,60,12,26,-1,1,2322.59,234.59,8.316956099653543e-5,520
TRUE,34,1,FI,518,19.19,12,48,18,3,3,2100,1292.85,0.027313919737935,478.42
FALSE,36,0,FI,3627,19.32,60,94,18,3,8,1800,1241.78,0.0450402088463306,3590.1
FALSE,41,0,NL,104,11.08,60,2,1,-1,1,3209.73,481.67,0.0061979702791726,104
FALSE,33,0,NL,832,11.07,60,19,1,-1,1,2534.44,86.89,8.316956099653543e-5,832
FALSE,33,0,FI,310,17.26,12,28,13,5,3,2600,227.7,0.0276488848030567,286.12
FALSE,43,0,NL,312,11.08,60,7,1,-1,1,5300,354.24,3.85530201444e-4,312
TRUE,30,1,FI,310,17.2,12,28,18,5,3,3467,948.28,0.1459315866231918,286.12
TRUE,21,0,NL,1560,10.6,48,41,1,-1,2,2020,0,0.1043809334938713,1560
TRUE,38,1,FI,2487,19.32,60,64,18,4,3,3400,661.05,0.1074632927775383,2461.7
FALSE,40,0,FI,518,19.32,60,13,17,1,3,2500,225.82,0.1199349164962768,512.73
FALSE,33,0,FI,207,19.33,60,5,15,5,3,2500,949.79,0.0642796605825424,204.89
FALSE,35,1,FI,1036,19.34,60,27,3,3,3,3200,667.64,0.0468249507248401,1031.2
FALSE,36,1,NL,208,11.06,60,5,26,-1,1,2694,252.18,0.0061979702791726,208
TRUE,38,1,FI,1554,19.32,60,40,18,4,3,3400,732.55,0.1074632927775383,1538.19
TRUE,27,0,FI,932,19.31,12,86,3,3,3,1700,0,0.2021520882844925,932
FALSE,27,0,FI,1140,19.34,60,29,3,5,3,3200,630.86,0.0853953212499618,1140
TRUE,45,0,FI,4249,19.32,60,110,18,1,3,3209,666.42,0.0918661653995514,4205.78
FALSE,23,0,FI,310,19.3,36,11,13,3,3,2300,182.9,0.0630195811390876,294.76
TRUE,59,0,NL,104,11.08,60,2,1,-1,2,2500,523.84,0.0608518046563556,0
FALSE,30,0,FI,207,15.19,30,8,2,3,3,2000,223.72,0.0668386444449424,207
FALSE,56,0,NL,208,11.06,60,5,25,-1,2,2251,811.19,8.316956099653543e-5,208
TRUE,58,2,NL,1040,10.59,48,27,24,-1,1,2900,0,0.0110723676303502,1040
TRUE,41,1,FI,518,15.18,60,12,18,5,3,3100,27.69,0.0413625165820121,512.15
TRUE,39,0,NL,3328,11.07,60,74,1,-1,3,2300,0,0.0124499631274164,3328
FALSE,56,0,NL,312,11.07,60,7,25,-1,2,2251,815.87,8.316956099653543e-5,312
FALSE,28,0,FI,829,19.32,60,21,12,3,3,2700,924.44,0.0624924898147583,820.57
TRUE,45,1,FI,932,17.35,60,23,12,4,3,1900,260,0.1380285769701004,922.04
TRUE,64,0,FI,4249,13.05,60,97,5,5,1,2500,1250,0.0421243272721767,4249
TRUE,43,0,FI,2073,13.05,60,47,4,3,3,1700,0,0.0509823448956012,2073
TRUE,28,1,FI,4249,19.34,60,110,3,4,1,2200,780,0.1019039824604988,4249
TRUE,18,1,FI,932,19.34,60,24,3,3,3,3000,0,0.2058026045560836,932
TRUE,26,1,FI,207,15.18,60,5,12,4,3,2500,291.27,0.084936685860157,202.4
TRUE,33,1,FI,932,19.34,60,24,3,3,3,2800,239,0.2290144860744476,932
FALSE,41,1,FI,621,19.32,60,16,10,3,8,1900,349.09,0.0698532238602638,614.68
FALSE,43,1,FI,4249,17.37,60,106,2,3,8,3000,897.82,0.0584605373442173,4249
FALSE,38,0,NL,2496,11.07,60,56,24,-1,1,5500,162.29,0.0032000401001376,2496
TRUE,52,0,FI,4249,15.18,60,101,18,4,3,3500,1000,0.0415947511792182,4201.02
TRUE,57,0,FI,4249,19.34,60,110,3,4,3,3007,915,0.0779347792267799,4249
FALSE,39,1,FI,621,15.2,114,8,3,3,10,2126,623.95,0.0397500954568386,617.8
TRUE,21,1,EE,106,19.52,84,3,10,4,2,1150,32,0.0494643755403201,105.36
FALSE,34,1,FI,2073,15.18,60,49,18,3,10,2000,303.43,0.0446087531745433,2049.59
FALSE,57,0,FI,1243,17.35,60,31,8,3,1,2600,1147.92,0.0405668914318084,1227.31
FALSE,25,1,EE,106,36.35,54,4,24,4,1,1200,83.92,0.1323984087749712,106
FALSE,39,1,FI,1036,15.19,114,13,3,3,10,2126,640.56,0.0397500954568386,1030.67
TRUE,39,1,FI,4249,15.18,60,101,18,3,3,2100,0,0.0656079053878784,4201.02
TRUE,20,1,FI,103,19.32,60,3,22,1,3,3000,36.92,0.1547791957855224,101.95
FALSE,27,0,EE,106,27.98,54,4,8,3,10,1200,314.62,0.105675317233034,104.92
TRUE,55,1,FI,4249,13.05,60,97,1,3,3,2200,250,0.0307659078389406,4249
TRUE,49,1,EE,4253,19.53,84,104,4,3,8,4000,513.04,0.065746811731972,4150.29
FALSE,39,0,FI,1554,19.32,60,40,18,4,3,3500,283.73,0.0310597848147153,1538.19
FALSE,30,1,FI,4146,19.32,60,107,18,5,3,3500,274,0.1099548116326332,4103.82
TRUE,25,0,FI,4249,13.04,60,97,23,3,3,1940,189.98,0.0221914947032928,4249
FALSE,39,0,EE,7549,28.01,84,216,18,3,1,1300,230,0.0986319011857774,7515.18
FALSE,47,1,EE,7761,25.52,84,212,9,5,1,2240,593.98,0.0052947538753187,7723.11
TRUE,29,0,FI,518,12.97,12,46,13,1,3,2200,121.27,0.0818323269486427,477.34
FALSE,64,0,FI,4249,19.34,60,110,4,1,3,2500,615.62,0.0855000764131546,4233.7
TRUE,49,1,EE,531,13.78,84,11,4,3,8,4000,624.38,0.065746811731972,531
TRUE,54,0,FI,4249,17.37,60,106,3,3,1,4690,1618.89,0.0513799861073493,4249
FALSE,36,1,FI,829,19.32,60,21,22,5,3,2800,245.74,0.0792283937335014,829
FALSE,50,0,EE,3934,36.91,60,145,13,4,3,1600,220,0.1443569928300929,3906.67
TRUE,46,2,NL,1560,10.59,48,41,23,-1,2,4000,147.8,0.0104743260900795,1060
TRUE,33,1,EE,1063,29.25,60,35,10,5,3,1100,201.77,0.1157508342486374,1054.2
TRUE,29,0,NL,2288,11.07,60,51,1,-1,1,2771,450,5.833372751863e-4,2288
TRUE,49,0,FI,4249,19.32,60,110,12,4,3,3000,0,0.0504913590848445,4205.78
TRUE,60,1,FI,414,19.34,60,11,5,3,3,1400,310.35,0.0671024322509765,412.24
FALSE,48,0,NL,728,11.06,60,16,18,-1,2,4650,518.3,0.0083362171203413,0
TRUE,45,1,FI,1969,17.35,60,49,18,3,10,2200,0,0.1455453038215637,1908.86
FALSE,31,1,FI,4249,19.32,60,110,18,3,3,1900,121.53,0.0781079679727554,4205.78
TRUE,43,1,FI,4249,15.17,60,101,12,3,1,2030,465,0.0342663154006004,4201.02
TRUE,36,1,FI,103,15.18,60,2,18,3,8,2100,508.29,0.0331319123506546,96.85
TRUE,32,1,FI,4249,17.35,60,106,10,3,3,1790,22.95,0.1140200793743133,4203.58
FALSE,41,1,FI,4249,19.32,60,110,23,5,3,2100,552,0.0998774319887161,4249
