rv_id,hv_id,target_id,msg_generation_time,msg_rcv_time,rv_msg_count,rv_wsm_data,rv_pos_x,rv_pos_y,rv_pos_z,rv_speed,rv_accel,rv_heading,rv_yaw_rate,rv_length,rv_width,rv_height,hv_msg_count,hv_wsm_data,hv_pos_x,hv_pos_y,hv_pos_z,hv_speed,hv_accel,hv_heading,hv_length,hv_width,hv_height,attack_type,eebl_warn,ima_warn,attack_type_num
216,372,-1,91.727,91.727107555731,20,genuine,1224.1,1552.82,0,0,0,2.09385,0,5,1.8,1.5,20,genuine,1173.9,1520.59,0,3.6738,2.21595,0.785108,5,1.8,1.5,Genuine,0,0,0
102,300,-1,44.9671,44.967170776682,64,genuine,508.182,3224.23,14.626,23.0381,1.03527,2.54578,-2.53131e-13,5,1.8,1.5,64,genuine,1246.83,1106.76,0,10.8187,2.06765,-0.842533,5,1.8,1.5,RandomPosition,0,0,0
510,198,-1,67.3844,67.38448744029,7,genuine,1165.88,1527.93,0,0,0,0.704594,0,5,1.8,1.5,33,genuine,1145.3,1545.69,0,7.21576,-1.82375,0.697047,5,1.8,1.5,Genuine,0,0,0
366,372,-1,77.4224,77.42250231111,5,genuine,1622.24,1478.94,0,21.3073,-0.511917,1.86938,-0.0288152,5,1.8,1.5,5,genuine,1171.6,1523.07,0,0,0,0.704594,5,1.8,1.5,Genuine,0,0,0
474,498,-1,53.9947,53.994848992453,26,genuine,3185.44,3072.6,19.4823,7.63131,2.06201,-1.17107,0.219084,5,1.8,1.5,27,genuine,1755.17,2658.68,0,26.3785,2.41937,1.99735,5,1.8,1.5,RandomPosition,0,0,0
228,498,-1,74.3572,74.35734058389,102,genuine,1736.92,2480.26,0,0,0,1.69476,0,5,1.8,1.5,102,genuine,1739.4,2501.38,0,5.70446e-5,-5.75863e-5,1.68338,5,1.8,1.5,Genuine,0,0,0
402,264,-1,10.9219,10.921988775217,108,genuine,1459.61,1785.88,0,12.5633,-0.585125,2.02493,0,5,1.8,1.5,108,genuine,1650.7,2012.53,0,12.4864,-1.0805,0.553673,5,1.8,1.5,Genuine,0,0,0
168,480,-1,11.235900000000001,11.236060996898,111,genuine,4411.2,2753.69,44.6376,14.9938,-0.536871,3.09555,-4.44089e-14,5,1.8,1.5,112,genuine,3831.76,870.076,0,21.8407,1.72781,-2.89592,5,1.8,1.5,RandomPosition,0,0,0
150,228,-1,21.1674,21.167477947567,82,genuine,1539.82,1882.27,5.21513,19.2018,-0.477158,1.99958,-0.0641154,5,1.8,1.5,83,genuine,1938.89,2956.23,0,9.05576,1.58417,1.98672,5,1.8,1.5,RandomPosition,0,0,0
312,282,-1,11.3469,11.347036806648,112,genuine,1586.02,829.286,0,7.7187,2.56665,0.424154,0,5,1.8,1.5,113,genuine,1399.71,1136.13,0,22.2554,2.38997,-1.06512,5,1.8,1.5,Genuine,0,0,0
432,324,-1,58.9677,58.967825351349,76,genuine,2080.9,987.418,0,22.1842,0.955675,2.79712,-0.214236,5,1.8,1.5,77,genuine,1626.35,813.682,0,0,0,2.67687,5,1.8,1.5,Genuine,0,0,0
306,372,-1,96.2448,96.244903730649,65,genuine,1143.04,856.551,7.72738,6.48345,1.54819,0.722534,-0.030002,5,1.8,1.5,65,genuine,1195.84,1490.96,0,12.4353,1.74244,0.967013,5,1.8,1.5,RandomPosition,0,0,0
408,72,-1,96.497,96.497131634151,67,genuine,1340.3,936.529,34.4036,4.14541,1.48803,1.54091,0,5,1.8,1.5,68,genuine,1742.47,2545.03,0,5.65696,2.20565,1.55386,5,1.8,1.5,RandomPosition,0,0,0
162,300,-1,97.502,97.502108563333,78,genuine,1209.71,4997.78,2.10491,11.6971,1.96575,0.932492,0,5,1.8,1.5,78,genuine,1624.79,1487.18,0,20.5813,0.586987,1.87517,5,1.8,1.5,RandomPosition,0,0,0
336,72,-1,54.0697,54.069850606105,27,genuine,1769.94,4198.26,48.5685,18.962,-0.00934007,-1.99854,0.0902752,5,1.8,1.5,28,genuine,1756.62,3206.42,0,30.7389,1.81638,0.738569,5,1.8,1.5,RandomPosition,0,0,0
480,180,-1,76.9213,76.921439763849,0,genuine,3001.18,1282.99,0,0,0,-2.61116,0,5,1.8,1.5,0,genuine,2862.69,1285.19,0,0,0,2.74876,5,1.8,1.5,Genuine,0,0,0
570,270,-1,75.7179,75.718053490042,89,genuine,2994.71,1286.78,0,0,0,-2.61116,0,5,1.8,1.5,116,genuine,2848.83,1279.44,0,0,0,2.74876,5,1.8,1.5,Genuine,0,0,0
228,216,-1,56.1572,56.157342068693,48,genuine,1737.08,2481.6,0,3.70448,-4.5,1.69353,0.00338173,5,1.8,1.5,49,genuine,1526.82,1990.4,0,27.3061,-0.364293,2.03363,5,1.8,1.5,Genuine,0,0,0
60,576,-1,81.6721,81.672169822022,47,genuine,2988.24,1290.58,0,0,0,-2.61116,0,5,1.8,1.5,124,genuine,3351.02,1009.16,0,6.86073,-0.164984,-1.67177,5,1.8,1.5,Genuine,0,0,0
570,240,-1,66.1179,66.118044968919,121,genuine,2994.71,1286.78,0,0,0,-2.61116,0,5,1.8,1.5,20,genuine,2855.77,1282.32,0,0.00638095,-0.0090283,2.74876,5,1.8,1.5,Genuine,0,0,0
564,60,-1,68.6235,68.623624343461,18,genuine,669.176,4463.03,22.833,15.1736,2.26154,-2.43742,-1.9762e-12,5,1.8,1.5,45,genuine,2988.24,1290.58,0,0,0,-2.61116,5,1.8,1.5,RandomPosition,0,0,0
270,180,-1,48.4716,48.471715366396,99,genuine,2848.83,1279.44,0,0,0,2.74876,0,5,1.8,1.5,100,genuine,2981.72,1309.17,0,7.60253,-0.648763,1.55211,5,1.8,1.5,Genuine,0,0,0
516,390,-1,42.8089,42.80897991012,17,genuine,4265.01,4674.07,29.7847,11.6637,-0.456263,1.19595,-0.150613,5,1.8,1.5,43,genuine,2088.85,1035.56,0,14.0643,0.45728,0.505641,5,1.8,1.5,RandomPosition,0,0,0
480,60,-1,32.1213,32.121443767635,64,genuine,3325.83,1024.43,0,25.5948,0.236212,-2.56947,0.105105,5,1.8,1.5,64,genuine,3093.53,1202.57,0,5.68639,-4.5,-0.993203,5,1.8,1.5,Genuine,0,0,0
72,108,-1,67.1186,67.118739826584,30,genuine,1813.14,2782.59,0,35.1181,-0.131387,2.01625,0,5,1.8,1.5,30,genuine,1765.77,2681.69,0,25.56,2.05986,2.00377,5,1.8,1.5,Genuine,0,0,0
282,252,-1,69.6092,69.609355028157,55,genuine,2494.93,2031.77,0,23.8591,-0.244721,-0.653226,-0.586461,5,1.8,1.5,55,genuine,2254.53,1735.69,0,18.6016,0.0674272,-2.66427,5,1.8,1.5,Genuine,0,0,0
414,270,-1,95.2056,95.205754572032,55,genuine,944.106,26.2922,0.317701,6.29234,1.78419,2.74876,0,5,1.8,1.5,55,genuine,2822.1,1268.31,0,10.5196,1.32196,2.7467800000000002,5,1.8,1.5,RandomPosition,0,0,0
228,498,-1,99.2572,99.25733732488,95,genuine,1729.24,2418.77,0,13.806,2.09592,1.70407,0.00872081,5,1.8,1.5,95,genuine,1733.57,2453.27,0,11.5566,1.44451,1.69315,5,1.8,1.5,Genuine,0,0,0
558,294,-1,18.7167,18.716759857839,31,genuine,2850.72,2150.48,0,21.8448,0.178413,-0.318757,-0.0169528,5,1.8,1.5,58,genuine,2708.01,2250.62,0,21.193,-0.293137,-0.894956,5,1.8,1.5,Genuine,0,0,0
168,528,-1,94.2359,94.23605797073,45,genuine,4426.93,1462.67,40.3822,8.33729,2.56445,-2.53851,-1.50102e-12,5,1.8,1.5,20,genuine,3134.15,1168.77,0,25.1534,-0.293949,-2.32941,5,1.8,1.5,RandomPosition,0,0,0
126,120,-1,52.4253,52.425437206467,11,genuine,105.961,4551.92,7.95317,14.7471,-0.885867,1.67006,-1.95399e-13,5,1.8,1.5,12,genuine,2544.36,3406.8,0,0,0,1.95763,5,1.8,1.5,RandomPosition,0,0,0
240,270,-1,50.1297,50.129860473476,116,genuine,2964.96,1299.07,0,8.62961,1.75269,-2.89294,-0.126586,5,1.8,1.5,116,genuine,2848.83,1279.44,0,0,0,2.74876,5,1.8,1.5,Genuine,0,0,0
324,390,-1,81.1124,81.112497621254,42,genuine,1615.47,810.728,0,6.87021,1.59001,2.98898,0.309806,5,1.8,1.5,42,genuine,1634.88,814.357,0,1.46867,-1.94444,2.73366,5,1.8,1.5,Genuine,0,0,0
384,36,-1,99.4992,99.499351258523,97,genuine,1741.98,2613.92,0,12.665,-1.13086,1.64302,-0.140155,5,1.8,1.5,98,genuine,1758,2664.89,0,15.7411,-1.6389,2.00377,5,1.8,1.5,Genuine,0,0,0
360,384,-1,98.32,98.320113734995,86,genuine,4157.69,3619.96,19.9983,14.85,-1.2284,1.9785,-0.0381719,5,1.8,1.5,86,genuine,1743.92,2628.28,0,13.9566,-1.24478,1.82316,5,1.8,1.5,RandomPosition,0,0,0
234,534,-1,95.6447,95.644818774842,59,genuine,3557.43,3535.76,8.97975,11.0891,1.82412,-1.44844,2.24265e-13,5,1.8,1.5,34,genuine,1741.47,2581.7,0,4.1276,-1.10956,1.54334,5,1.8,1.5,RandomPosition,0,0,0
504,378,-1,41.5277,41.527802707095,30,genuine,2675.73,4184.54,15.083,0,0,0.046608,0,5,1.8,1.5,30,genuine,1742.47,2545.29,0,22.8353,-0.0309968,1.55283,5,1.8,1.5,RandomPosition,0,0,0
228,378,-1,13.8572,13.857334958833,9,genuine,1945.27,2974.85,0,0,0,-0.818812,0,5,1.8,1.5,10,genuine,1940.08,2958.93,0,9.22623,1.61938,1.98672,5,1.8,1.5,Genuine,0,0,0
330,432,-1,91.5569,91.557022643391,18,genuine,1093.96,2392.09,42.5143,22.0808,2.34424,-2.74517,-0.00863945,5,1.8,1.5,18,genuine,1633.35,817.178,0,0.0192125,-0.0274567,2.73314,5,1.8,1.5,RandomPosition,0,0,0
480,576,-1,8.92133,8.921443476897,88,genuine,3876.02,859.386,0,17.5651,1.6128,-2.89098,-1.77636e-12,5,1.8,1.5,36,genuine,3572.33,616.896,0,7.0158,2.12552,-3.05866,5,1.8,1.5,Genuine,0,0,0
444,366,-1,79.9263,79.926448831636,30,genuine,4298.73,4835.43,25.2759,1.77283e-4,-2.38582e-4,2.26023,3.28553e-6,5,1.8,1.5,31,genuine,1601.76,1429.7,0,21.3602,-0.591828,2.03561,5,1.8,1.5,RandomPosition,0,0,0
426,534,-1,35.8855,35.88557561785,101,genuine,4382.12,2726.36,32.7123,30.4884,-4.5,2.09906,-0.112497,5,1.8,1.5,76,genuine,1593.59,3739.57,0,28.6537,0.190678,2.12998,5,1.8,1.5,RandomPosition,0,0,0
342,450,-1,90.6866,90.686752198324,9,genuine,4243.83,4500.21,43.4991,0,0,1.60348,0,5,1.8,1.5,10,genuine,1733.32,2451.23,0,0.391065,1.25954,1.69315,5,1.8,1.5,RandomPosition,0,0,0
84,66,-1,81.1612,81.16131644814,42,genuine,1548.06,1549.91,30.2161,26.1564,-0.290578,2.01547,0.0776547,5,1.8,1.5,42,genuine,1911.51,2894.26,0,19.0396,-3.00073,1.98672,5,1.8,1.5,RandomPosition,0,0,0
96,294,-1,6.76976,6.769878382852,66,genuine,527.289,1417.44,47.8694,13.4344,1.91871,2.18116,1.76748e-12,5,1.8,1.5,67,genuine,2552,2073.89,0,13.248,2.29434,-0.693792,5,1.8,1.5,RandomPosition,0,0,0
534,228,-1,96.028,96.028105005188,37,genuine,1741.52,2580.12,0,3.99366,0.749038,1.54164,-0.00427752,5,1.8,1.5,63,genuine,1733.76,2454.8,0,9.06549,0.695092,1.69315,5,1.8,1.5,Genuine,0,0,0
576,480,-1,21.3419,21.342056538887,32,genuine,3412.22,610.831,0,13.005,-0.682415,2.82459,0,5,1.8,1.5,85,genuine,3584.78,932.098,0,25.5587,-0.0105888,-2.8964,5,1.8,1.5,Genuine,0,0,0
402,312,-1,86.7219,86.721993280933,98,genuine,1397.84,945.654,0,25.207,0.345076,0.754992,0,5,1.8,1.5,98,genuine,1239.79,1070.41,0,0,0,-2.41503,5,1.8,1.5,Genuine,0,0,0
156,348,-1,70.151,70.151068538544,60,genuine,2523.92,3403.87,0,18.7633,-0.0291951,-2.66366,0,5,1.8,1.5,61,genuine,2586.86,3323.26,0,26.1668,-0.811651,0.971619,5,1.8,1.5,Genuine,0,0,0
276,312,-1,79.3749,79.375029925175,24,genuine,865.485,472.992,31.7675,0,0,2.09444,0,5,1.8,1.5,25,genuine,1239.79,1070.41,0,0,0,-2.41503,5,1.8,1.5,RandomPosition,0,0,0
576,480,-1,21.0419,21.042052191241,29,genuine,3415.94,612.049,0,13.1201,1.00809,2.85444,-0.250473,5,1.8,1.5,82,genuine,3592.23,930.235,0,25.6265,0.577515,-2.8964,5,1.8,1.5,Genuine,0,0,0
324,390,-1,68.3124,68.312493446952,42,genuine,1626.35,813.682,0,0,0,2.67687,0,5,1.8,1.5,42,genuine,1814.52,877.44,0,28.1134,0.29158,2.6764,5,1.8,1.5,Genuine,0,0,0
180,570,-1,76.2565,76.256631423368,121,genuine,2862.69,1285.19,0,0,0,2.74876,0,5,1.8,1.5,95,genuine,2994.71,1286.78,0,0,0,-2.61116,5,1.8,1.5,Genuine,0,0,0
78,66,-1,74.0568,74.05696144972,99,genuine,4884.85,721.711,5.44398,20.8193,2.23944,2.11898,9.50351e-13,5,1.8,1.5,99,genuine,2000.24,3059.59,0,29.2174,-0.593372,2.54219,5,1.8,1.5,RandomPosition,0,0,0
444,402,-1,66.8263,66.826442674164,27,genuine,1347.24,2242.09,39.0122,11.5161,-3.40811,2.05512,0.0165306,5,1.8,1.5,28,genuine,1227.18,1106.21,0,12.484,-3.55271e-14,1.4857,5,1.8,1.5,RandomPosition,0,0,0
132,402,-1,93.0159,93.016004601923,33,genuine,2970.39,164.778,41.8485,22.8071,1.77732,-2.74435,0.00818103,5,1.8,1.5,33,genuine,1526.48,856.17,0,25.2635,-0.306431,0.397433,5,1.8,1.5,RandomPosition,0,0,0
576,528,-1,93.9419,93.942047635177,118,genuine,3170.38,1133.1,0,26.7921,1.18876,-2.39456,0.0929988,5,1.8,1.5,17,genuine,3139.33,1163.28,0,25.2383,0.38165,-2.32037,5,1.8,1.5,Genuine,0,0,0
330,456,-1,73.6569,73.657023348594,95,genuine,968.344,2863.98,36.0845,0,0,2.69734,0,5,1.8,1.5,95,genuine,1260.12,1110.6,0,6.19555,-1.80101,2.16647,5,1.8,1.5,RandomPosition,0,0,0
54,534,-1,77.7801,77.780206755622,8,genuine,2199.1,1716.96,15.4036,0,0,2.67472,0,5,1.8,1.5,111,genuine,1826.23,2911.5,0,26.5324,0.306631,1.48271,5,1.8,1.5,RandomPosition,0,0,0
228,450,-1,27.1572,27.157338817952,14,genuine,1899.83,2874.49,0,20.9141,2.14567,2.23531,0.370458,5,1.8,1.5,15,genuine,1856.56,2838.1,0,13.483,-4.48766,2.51479,5,1.8,1.5,Genuine,0,0,0
276,198,-1,80.3749,80.375030239073,34,genuine,502.53,1365.54,31.1598,0,0,2.09444,0,5,1.8,1.5,35,genuine,1154.52,1537.72,0,5.15693e-5,-5.86722e-5,0.727732,5,1.8,1.5,RandomPosition,0,0,0
42,114,-1,83.9648,83.964935832108,70,genuine,1758.14,2560.11,22.1668,0,0,-3.0294,0,5,1.8,1.5,71,genuine,2646.25,2320.11,0,0,0,-3.03751,5,1.8,1.5,RandomPosition,0,0,0
192,114,-1,65.0278,65.027981779163,9,genuine,2163.94,1135.08,7.12349,10.9725,-4.5,-2.98354,0,5,1.8,1.5,9,genuine,2646.58,2323.29,0,0,0,-3.03761,5,1.8,1.5,RandomPosition,0,0,0
204,60,-1,29.4183,29.418426818467,37,genuine,4842.31,4001.08,2.63186,12.5673,2.11332,-1.75394,0,5,1.8,1.5,37,genuine,3080.95,1182.25,0,10.5001,-0.82804,-1.02253,5,1.8,1.5,RandomPosition,0,0,0
276,372,-1,62.3749,62.375035060867,110,genuine,1813.72,4479.56,25.7898,21.7012,-4.5,2.09396,-8.9706e-13,5,1.8,1.5,111,genuine,1171.6,1523.07,0,0,0,0.704594,5,1.8,1.5,RandomPosition,0,0,0
42,294,-1,73.3648,73.364924516502,92,genuine,2654.07,2298.12,26.939,0.00793048,-0.0107922,-3.0294,-1.91847e-12,5,1.8,1.5,93,genuine,2665.75,2324.5,0,13.263,-4.5,-3.03755,5,1.8,1.5,RandomPosition,0,0,0
546,72,-1,96.4952,96.495330560105,40,genuine,1730.33,2453.1,0,11.1373,1.51247,-1.44844,0,5,1.8,1.5,68,genuine,1742.47,2545.03,0,5.65696,2.20565,1.55386,5,1.8,1.5,Genuine,0,0,0
516,432,-1,93.5089,93.508985813479,12,genuine,2606.65,3301.21,42.5629,0,0,2.69734,0,5,1.8,1.5,38,genuine,1633.34,817.171,0,0.00258053,-0.00183293,2.73303,5,1.8,1.5,RandomPosition,0,0,0
240,480,-1,46.9297,46.929857669127,84,genuine,2981.97,1298.39,0,4.08231,2.40372,1.58239,0.0835621,5,1.8,1.5,85,genuine,3042.86,1255.4,0,16.8701,-3.22586,-2.50743,5,1.8,1.5,Genuine,0,0,0
96,144,-1,30.6698,30.669871091755,49,genuine,797.022,1303.34,26.0869,24.1651,-0.392527,2.96706,0.0168286,5,1.8,1.5,50,genuine,2745.41,1790.26,0,8.0765,-4.5,3.02189,5,1.8,1.5,RandomPosition,0,0,0
234,264,-1,79.0447,79.044824443041,21,genuine,3813.47,916.387,17.2687,22.3464,-4.5,-1.44497,0,5,1.8,1.5,21,genuine,1650.71,2195.51,0,3.11618,2.57908,-2.57316,5,1.8,1.5,RandomPosition,0,0,0
150,450,-1,73.4674,73.467480520404,93,genuine,4919.47,2242.21,46.3873,0,0,1.68052,0,5,1.8,1.5,94,genuine,1733.33,2451.32,0,0,0,1.69315,5,1.8,1.5,RandomPosition,0,0,0
72,450,-1,78.3186,78.318739756384,14,genuine,1742.01,2563.73,0,5.62488,-1.69528,1.54091,-5.12923e-13,5,1.8,1.5,14,genuine,1733.33,2451.32,0,0,0,1.69315,5,1.8,1.5,Genuine,0,0,0
540,216,-1,20.3945,20.394592457084,48,genuine,1704.28,3819.42,28.721,6.77106,-1.03557,-1.57619,0,5,1.8,1.5,75,genuine,2006.47,2392.43,0,21.9499,0.098932,-3.03438,5,1.8,1.5,RandomPosition,0,0,0
456,216,-1,88.1831,88.183213150709,112,genuine,1254.6,1102.72,0,0,0,2.1819,0,5,1.8,1.5,113,genuine,1224.1,1552.82,0,0,0,2.09385,5,1.8,1.5,Genuine,0,0,0
438,264,-1,15.499,15.49915194822,25,genuine,1146.58,2093.06,15.8076,19.5705,-0.968517,0.0622571,0,5,1.8,1.5,26,genuine,1702.84,1997.09,0,12.5507,-0.514782,-0.194084,5,1.8,1.5,RandomPosition,0,0,0
60,570,-1,45.9721,45.9721736818,74,genuine,2988.24,1290.58,0,0,0,-2.61116,0,5,1.8,1.5,48,genuine,3002.7,1282.1,0,6.02513,-2.71905,-2.61116,5,1.8,1.5,Genuine,0,0,0
36,384,-1,10.6393,10.639387378138,105,genuine,3007.54,3051.95,0,7.35662,1.401,-2.59615,-0.463403,5,1.8,1.5,105,genuine,2857.55,3132.94,0,20.51,2.12497,-2.61802,5,1.8,1.5,Genuine,0,0,0
372,198,-1,61.6704,61.670559272891,103,genuine,1171.6,1523.07,0,0,0,0.704594,0,5,1.8,1.5,104,genuine,1076.26,1603.49,0,25.2873,-3.61917,0.697047,5,1.8,1.5,Genuine,0,0,0
480,24,-1,10.8213,10.821447052276,107,genuine,3840.13,867.977,0,21.0249,1.36898,-2.89592,-2.35367e-13,5,1.8,1.5,107,genuine,3806.19,1188.09,0,14.4865,-0.5182,2.77473,5,1.8,1.5,Genuine,0,0,0
66,36,-1,51.1759,51.175974254847,126,genuine,2389.61,3442.91,0,9.0443,2.51638,2.41087,6.08402e-13,5,1.8,1.5,127,genuine,2364.59,3410.3,0,15.2567,1.33527,2.11898,5,1.8,1.5,Genuine,0,0,0
240,60,-1,57.5297,57.529857779813,62,genuine,2869.88,1288.13,0,8.40099,-3.96689,2.77668,0,5,1.8,1.5,62,genuine,2988.24,1290.58,0,0,0,-2.61116,5,1.8,1.5,Genuine,0,0,0
60,180,-1,98.5721,98.572170121073,88,genuine,2945.41,1307.79,0,4.61508,0.848627,-1.68973,1.55927,5,1.8,1.5,89,genuine,2814.84,1265.25,0,13.9925,2.01657,2.74215,5,1.8,1.5,Genuine,0,0,0
66,36,-1,24.4759,24.475974784418,115,genuine,2915.03,3100.83,0,29.1818,-0.393091,-2.65606,2.02061e-12,5,1.8,1.5,116,genuine,2802.28,3166.49,0,19.7053,1.0883100000000001,-2.54808,5,1.8,1.5,Genuine,0,0,0
330,582,-1,84.3569,84.357024609971,74,genuine,3178.9,4528.4,22.5023,7.18756,1.40026,3.09841,0.335711,5,1.8,1.5,21,genuine,1265.11,1132.72,0,10.8457,1.56528,-1.0172,5,1.8,1.5,RandomPosition,0,0,0
180,270,-1,10.9565,10.956636267489,108,genuine,3154.66,1540.6,0,13.8015,1.86575,-2.66592,0.564494,5,1.8,1.5,108,genuine,3304.61,1282.37,0,20.4712,0.29359,2.98458,5,1.8,1.5,Genuine,0,0,0
372,510,-1,85.6704,85.67055731485,87,genuine,1171.6,1523.07,0,0,0,0.704594,0,5,1.8,1.5,62,genuine,1165.88,1527.93,0,0,0,0.704594,5,1.8,1.5,Genuine,0,0,0
426,66,-1,86.4855,86.485578140573,95,genuine,982.835,2539.86,45.5121,9.41952,2.13037,-1.13787,7.63833e-13,5,1.8,1.5,96,genuine,1867.04,2845.69,0,9.19489,0.492204,2.51479,5,1.8,1.5,RandomPosition,0,0,0
534,108,-1,93.928,93.928107887868,16,genuine,1741.24,2590.41,0,6.61264,-0.853866,1.55599,-0.0535427,5,1.8,1.5,42,genuine,1742.47,2545.03,0,2.36334,0.831052,1.55384,5,1.8,1.5,Genuine,0,0,0
108,228,-1,68.6315,68.631656917307,45,genuine,1749.9,2646.42,0,24.0667,-3.64186,1.9678,-0.106527,5,1.8,1.5,45,genuine,1736.92,2480.26,0,0,0,1.69476,5,1.8,1.5,Genuine,0,0,0
300,198,-1,68.5984,68.598511582545,44,genuine,1587.18,1408.38,0,20.5468,-0.487722,-1.01483,-0.0856585,5,1.8,1.5,45,genuine,1150.32,1541.46,0,4.09771,-2.54105,0.701009,5,1.8,1.5,Genuine,0,0,0
102,510,-1,96.9671,96.967179244084,72,genuine,3287.57,4523.96,48.1308,0,0,2.3924,0,5,1.8,1.5,47,genuine,1191.23,1497.64,0,12.0723,1.6271,0.967013,5,1.8,1.5,RandomPosition,0,0,0
162,198,-1,53.302,53.302111414757,20,genuine,1909.38,4970.93,37.2254,24.7727,2.30439,0.707283,0,5,1.8,1.5,20,genuine,929.363,1726.65,0,15.3059,1.8391,0.650942,5,1.8,1.5,RandomPosition,0,0,0
330,456,-1,94.6569,94.65701621112,49,genuine,2823.75,1070.92,4.63714,28.3467,2.31966,-2.47133,0.0675191,5,1.8,1.5,49,genuine,1254.6,1102.72,0,0,0,2.1819,5,1.8,1.5,RandomPosition,0,0,0
414,480,-1,64.1056,64.105759920644,0,genuine,4559.25,3839.58,41.5054,10.1832,1.95762,1.96247,-0.0721695,5,1.8,1.5,0,genuine,3001.18,1282.99,0,1.95544e-5,-1.45084e-5,-2.61116,5,1.8,1.5,RandomPosition,0,0,0
192,294,-1,65.0278,65.027981117362,9,genuine,2163.94,1135.08,7.12349,10.9725,-4.5,-2.98354,0,5,1.8,1.5,10,genuine,2845.23,2311.72,0,19.0344,2.25636,-3.10743,5,1.8,1.5,RandomPosition,0,0,0
480,60,-1,71.9213,71.921448066817,78,genuine,3001.18,1282.99,0,0,0,-2.61116,0,5,1.8,1.5,78,genuine,2988.24,1290.58,0,0,0,-2.61116,5,1.8,1.5,Genuine,0,0,0
546,108,-1,85.1952,85.195332319366,55,genuine,1720.22,2374.87,0,16.7171,-3.88077,-1.44497,4.4631e-13,5,1.8,1.5,83,genuine,1742.45,2547.1,0,8.17929e-4,-7.8931e-4,1.54969,5,1.8,1.5,Genuine,0,0,0
198,372,-1,29.6132,29.613293759827,39,genuine,990.746,2019.97,0,11.6523,1.80642,1.93944,0,5,1.8,1.5,39,genuine,887.384,1757.08,0,32.7516,0.572294,0.38846,5,1.8,1.5,Genuine,0,0,0
174,66,-1,88.488,88.488152919729,115,genuine,2496.07,743.799,46.6879,23.2225,-2.01232,1.99765,0.109266,5,1.8,1.5,116,genuine,1852.8,2835.37,0,8.77464,1.1535,2.51479,5,1.8,1.5,RandomPosition,0,0,0
408,36,-1,64.597,64.597135181837,4,genuine,1667.31,4308.79,16.6115,29.1022,0.00513561,1.34506,0.204861,5,1.8,1.5,5,genuine,2151.02,3163.39,0,28.1989,0.639799,2.53693,5,1.8,1.5,RandomPosition,0,0,0
402,390,-1,89.4219,89.421990688552,125,genuine,1448.58,901.15,0,25.2175,0.385453,0.67048,1.42331e-12,5,1.8,1.5,125,genuine,1626.35,813.682,0,0,0,2.67687,5,1.8,1.5,Genuine,0,0,0
558,114,-1,81.2167,81.216766646504,16,genuine,2440.7,2348.83,0,0,0,-3.0294,0,5,1.8,1.5,43,genuine,2646.58,2323.29,0,0,0,-3.03761,5,1.8,1.5,Genuine,0,0,0
558,294,-1,20.9167,20.916763792282,53,genuine,2892.41,2173.7,0,21.8288,0.566678,-0.672941,-0.260778,5,1.8,1.5,80,genuine,2736.97,2286.75,0,21.1755,0.236915,-0.894956,5,1.8,1.5,Genuine,0,0,0
66,384,-1,77.8759,77.875967149623,9,genuine,1943.27,2966.16,0,29.0141,-2.40987,1.98672,0.00103408,5,1.8,1.5,9,genuine,1846.88,2831.08,0,0.229494,-0.320976,2.51479,5,1.8,1.5,Genuine,0,0,0
312,510,-1,98.6469,98.647037821915,89,genuine,1222.14,1097.82,0,5.67863,1.69911,-1.64746,-0.0599348,5,1.8,1.5,64,genuine,1203.07,1477.33,0,15.4624,1.38784,1.20397,5,1.8,1.5,Genuine,0,0,0
342,72,-1,87.0866,87.086750586389,101,genuine,1446.39,910.217,34.6903,0,0,1.60348,0,5,1.8,1.5,102,genuine,1742.28,2554.6,0,0.0034155,-0.00263148,1.54091,5,1.8,1.5,RandomPosition,0,0,0
492,282,-1,33.0464,33.046467348337,73,genuine,4364.78,846.146,44.9718,25.7404,-0.396594,-0.820042,3.26406e-13,5,1.8,1.5,74,genuine,1577.17,1723.77,0,28.9758,-0.409252,-1.05034,5,1.8,1.5,RandomPosition,0,0,0
264,378,-1,57.8619,57.861997328556,65,genuine,1777.57,2252.04,0,12.485900000000001,-0.849362,-2.73962,0,5,1.8,1.5,66,genuine,1732.41,2443.87,0,0,0,1.69315,5,1.8,1.5,Genuine,0,0,0
18,498,-1,71.8847,71.88483457978,77,genuine,2172.56,2170.39,34.6336,5.75809,-3.14804,1.54969,0.00500635,5,1.8,1.5,78,genuine,1739.4,2501.38,0,7.44708e-4,-8.94995e-4,1.68338,5,1.8,1.5,RandomPosition,0,0,0
354,546,-1,73.8172,73.817278970202,97,genuine,4859.96,239.474,34.227,0,0,1.69315,0,5,1.8,1.5,70,genuine,1588.61,2116.89,0,27.9827,0.904088,-0.991924,5,1.8,1.5,RandomPosition,0,0,0
60,480,-1,72.5721,72.572168362992,84,genuine,2988.24,1290.58,0,0,0,-2.61116,0,5,1.8,1.5,85,genuine,3001.18,1282.99,0,0,0,-2.61116,5,1.8,1.5,Genuine,0,0,0
72,108,-1,88.9186,88.918743332299,120,genuine,1742.28,2554.6,0,5.12555e-4,-7.26208e-4,1.54091,4.59632e-13,5,1.8,1.5,120,genuine,1742.45,2547.1,0,1.67407e-5,-1.76691e-5,1.54969,5,1.8,1.5,Genuine,0,0,0
